id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
30,3,b'3-time_feature__time_ratio',251.2757,68,1.0000,0
8524,7,b'7-syntactic_feature__subj_word__next_system_utterance__you',1521.9407,2,0.8357,1
8126,7,b'7-syntactic_feature__root_word__next_system_utterance__like',1172.1812,3,0.6996,2
8586,4.3.1,b'4.3.1-jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,267,0.6980,3
4123,4.1,b'4.1-ngram.next_system_utterance__sure',60.0399,237,0.6010,4
8576,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=0',0.0000,256,0.4391,5
8596,9.2.1,b'9.2.1-w2v_similarity.next_user_utterance_pairs__cosine',0.0000,272,0.3819,6
462,4.1,b'4.1-ngram.current_user_utterance__number',201.0520,87,0.3763,7
6600,5,b'5-phrase_feature__noun_phrases__next_system_utterance__road',232.5560,73,0.3706,8
34,4.1,b'4.1-ngram.current_user_utterance__address',350.4873,49,0.3419,9
2564,4.1,b'4.1-ngram.next_system_utterance__like',388.2541,38,0.3354,10
5127,4.1,b'4.1-ngram.next_user_utterance__thank',412.7607,31,0.3296,11
6760,5,b'5-phrase_feature__noun_phrases__next_system_utterance__street',225.1980,77,0.3252,12
507,4.1,b'4.1-ngram.current_user_utterance__phone number',201.5084,86,0.3161,13
8584,2.3.1,b'2.3.1-action_jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,269,0.3136,14
5241,5,b'5-phrase_feature__noun_phrases__current_user_utterance__address',425.7890,27,0.3065,15
8585,4.2.1,b'4.2.1-edit_distance.next_user_utterance_pairs__edit_distance',0.0000,268,0.3055,16
6900,5,b'5-phrase_feature__noun_phrases__next_user_utterance__address',469.2006,21,0.2994,17
1,2.1,b'2.1-user_action_words.current_user_utterance__address',426.6824,26,0.2931,18
8587,5,b'5-phrase_feature__next_noun_phrases__#overlap',0.0000,266,0.2925,19
8379,7,b'7-syntactic_feature__root_word__next_user_utterance__ye',212.9693,81,0.2853,20
6594,5,b'5-phrase_feature__noun_phrases__next_system_utterance__right',335.9529,54,0.2679,21
5366,5,b'5-phrase_feature__noun_phrases__current_user_utterance__code',112.5779,134,0.2372,22
152,4.1,b'4.1-ngram.current_user_utterance__code',58.8962,241,0.2294,23
15,2.1,b'2.1-user_action_words.current_user_utterance__number',410.6642,32,0.2242,24
32,3,b'3-time_feature__turns_to_end',7328.0899,0,0.2225,25
5614,5,b'5-phrase_feature__noun_phrases__current_user_utterance__number',410.6642,33,0.2122,26
8109,7,b'7-syntactic_feature__root_word__next_system_utterance__did',83.0472,182,0.1949,27
