id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
8576,8.1,b'8.1-lda_feature.current_user_utterance__topic_0',0.0000,264,1.0000,0
30,3,b'3-time_feature__time_ratio',251.2757,68,0.7831,1
8524,7,b'7-syntactic_feature__subj_word__next_system_utterance__you',1521.9407,2,0.6414,2
8592,8.2.1,b'8.2.1-lda_similarity.next_user_utterance_pairs__cosine',0.0000,272,0.5116,3
4123,4.1,b'4.1-ngram.next_system_utterance__sure',60.0399,237,0.4504,4
8582,4.3.1,b'4.3.1-jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,265,0.4337,5
8126,7,b'7-syntactic_feature__root_word__next_system_utterance__like',1172.1812,3,0.3919,6
6600,5,b'5-phrase_feature__noun_phrases__next_system_utterance__road',232.5560,73,0.3071,7
8379,7,b'7-syntactic_feature__root_word__next_user_utterance__ye',212.9693,81,0.2914,8
5127,4.1,b'4.1-ngram.next_user_utterance__thank',412.7607,31,0.2900,9
8580,2.3.1,b'2.3.1-action_jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,267,0.2784,10
34,4.1,b'4.1-ngram.current_user_utterance__address',350.4873,49,0.2740,11
6760,5,b'5-phrase_feature__noun_phrases__next_system_utterance__street',225.1980,77,0.2708,12
6900,5,b'5-phrase_feature__noun_phrases__next_user_utterance__address',469.2006,21,0.2479,13
6594,5,b'5-phrase_feature__noun_phrases__next_system_utterance__right',335.9529,54,0.2293,14
5241,5,b'5-phrase_feature__noun_phrases__current_user_utterance__address',425.7890,27,0.2226,15
1,2.1,b'2.1-user_action_words.current_user_utterance__address',426.6824,26,0.2058,16
2564,4.1,b'4.1-ngram.next_system_utterance__like',388.2541,38,0.1989,17
15,2.1,b'2.1-user_action_words.current_user_utterance__number',410.6642,33,0.1986,18
5614,5,b'5-phrase_feature__noun_phrases__current_user_utterance__number',410.6642,32,0.1857,19
507,4.1,b'4.1-ngram.current_user_utterance__phone number',201.5084,86,0.1749,20
8109,7,b'7-syntactic_feature__root_word__next_system_utterance__did',83.0472,182,0.1668,21
32,3,b'3-time_feature__turns_to_end',7328.0899,0,0.1657,22
152,4.1,b'4.1-ngram.current_user_utterance__code',58.8962,241,0.1618,23
5366,5,b'5-phrase_feature__noun_phrases__current_user_utterance__code',112.5779,134,0.1571,24
8581,4.2.1,b'4.2.1-edit_distance.next_user_utterance_pairs__edit_distance',0.0000,266,0.1561,25
462,4.1,b'4.1-ngram.current_user_utterance__number',201.0520,87,0.1290,26
5235,4.1,b'4.1-ngram.next_user_utterance__yes',202.5400,84,0.1285,27
8583,5,b'5-phrase_feature__next_noun_phrases__#overlap',0.0000,257,0.1280,28
8141,7,b'7-syntactic_feature__root_word__next_system_utterance__sorri',467.9169,22,0.1264,29
5680,5,b'5-phrase_feature__noun_phrases__current_user_utterance__post_code',116.1049,130,0.1201,30
6473,5,b'5-phrase_feature__noun_phrases__next_system_utterance__number',579.7128,12,0.1071,31
8590,7,b'7-syntactic_feature__next_root_words_overlap',0.0000,256,0.1064,32
527,4.1,b'4.1-ngram.current_user_utterance__post code',62.6675,227,0.1035,33
6517,5,b'5-phrase_feature__noun_phrases__next_system_utterance__phone_number',579.7128,10,0.1034,34
6516,5,b'5-phrase_feature__noun_phrases__next_system_utterance__phone',579.7128,11,0.1029,35
6953,5,b'5-phrase_feature__noun_phrases__next_user_utterance__bye',842.5880,5,0.1007,36
6464,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nice_restaurant',86.2284,171,0.0999,37
4588,2.1,b'2.1-user_action_words.next_user_utterance__address',467.7490,23,0.0990,38
8577,8.1,b'8.1-lda_feature.current_user_utterance__topic_1',0.0000,270,0.0973,39
6506,5,b'5-phrase_feature__noun_phrases__next_system_utterance__part',383.2503,41,0.0891,40
7713,7,b'7-syntactic_feature__obj_word__next_user_utterance__bye',767.8040,9,0.0889,41
4613,2.2,b'2.2-#user_action_words.next_user_utterance__utterance_length',156.4017,104,0.0882,42
17,2.1,b'2.1-user_action_words.current_user_utterance__phone',407.0356,36,0.0802,43
5655,5,b'5-phrase_feature__noun_phrases__current_user_utterance__phone',407.0356,35,0.0793,44
4734,4.1,b'4.1-ngram.next_user_utterance__doesnt',101.6540,152,0.0775,45
6244,5,b'5-phrase_feature__noun_phrases__next_system_utterance__great_restaurant',288.3986,61,0.0737,46
4602,2.1,b'2.1-user_action_words.next_user_utterance__number',520.1140,16,0.0705,47
7200,5,b'5-phrase_feature__noun_phrases__next_user_utterance__number',520.1140,17,0.0702,48
7709,7,b'7-syntactic_feature__obj_word__next_system_utterance__you',80.4661,187,0.0685,49
6499,5,b'5-phrase_feature__noun_phrases__next_system_utterance__park',90.5671,168,0.0683,50
4936,4.1,b'4.1-ngram.next_user_utterance__number',213.1081,80,0.0675,51
8351,7,b'7-syntactic_feature__root_word__next_user_utterance__thank',938.0234,4,0.0669,52
5129,4.1,b'4.1-ngram.next_user_utterance__thank good',331.0370,56,0.0666,53
0,1,b'1-utterance_length.current_user_utterance__utterance_length',116.8619,129,0.0663,54
6520,5,b'5-phrase_feature__noun_phrases__next_system_utterance__pizza',71.9939,208,0.0655,55
3553,4.1,b'4.1-ngram.next_system_utterance__right',83.0720,181,0.0655,56
4787,4.1,b'4.1-ngram.next_user_utterance__good',342.6585,51,0.0611,57
526,4.1,b'4.1-ngram.current_user_utterance__post',62.7425,226,0.0606,58
8210,7,b'7-syntactic_feature__root_word__next_user_utterance__dont',319.4758,59,0.0598,59
6029,5,b'5-phrase_feature__noun_phrases__next_system_utterance__c.b',140.4303,108,0.0583,60
5218,4.1,b'4.1-ngram.next_user_utterance__whats address',62.8542,225,0.0582,61
8591,7,b'7-syntactic_feature__next_subj_words_overlap',0.0000,271,0.0544,62
7087,5,b'5-phrase_feature__noun_phrases__next_user_utterance__goodbye',108.7359,136,0.0539,63
6204,5,b'5-phrase_feature__noun_phrases__next_system_utterance__food',113.8363,133,0.0531,64
5697,5,b'5-phrase_feature__noun_phrases__current_user_utterance__priced_restaurant',120.8797,128,0.0520,65
6077,5,b'5-phrase_feature__noun_phrases__next_system_utterance__chesterton',91.8150,165,0.0511,66
3911,4.1,b'4.1-ngram.next_system_utterance__sorry',80.5223,186,0.0446,67
2119,4.1,b'4.1-ngram.next_system_utterance__food',95.8159,161,0.0443,68
5217,4.1,b'4.1-ngram.next_user_utterance__whats',97.8851,158,0.0433,69
7024,5,b'5-phrase_feature__noun_phrases__next_user_utterance__dont_care',96.3159,160,0.0432,70
562,4.1,b'4.1-ngram.current_user_utterance__restaurant',91.1197,167,0.0432,71
3448,4.1,b'4.1-ngram.next_system_utterance__restaurant right',59.9355,238,0.0428,72
4589,2.1,b'2.1-user_action_words.next_user_utterance__ani',298.2324,60,0.0416,73
8384,7,b'7-syntactic_feature__subj_word__current_user_utterance__address',103.4077,148,0.0407,74
8289,7,b'7-syntactic_feature__root_word__next_user_utterance__number',165.5871,96,0.0406,75
8374,7,b'7-syntactic_feature__root_word__next_user_utterance__what',380.8588,42,0.0403,76
5131,4.1,b'4.1-ngram.next_user_utterance__thank goodbye',67.7185,213,0.0403,77
8102,7,b'7-syntactic_feature__root_word__next_system_utterance__c.b',129.5442,121,0.0391,78
8183,7,b'7-syntactic_feature__root_word__next_user_utterance__care',100.9391,154,0.0390,79
929,4.1,b'4.1-ngram.current_user_utterance__whats',122.0281,126,0.0387,80
930,4.1,b'4.1-ngram.current_user_utterance__whats address',78.9186,191,0.0374,81
5656,5,b'5-phrase_feature__noun_phrases__current_user_utterance__phone_number',407.2975,34,0.0374,82
5720,5,b'5-phrase_feature__noun_phrases__current_user_utterance__restaurant',373.9228,43,0.0373,83
8492,7,b'7-syntactic_feature__subj_word__next_system_utterance__number',578.6295,13,0.0366,84
6959,5,b'5-phrase_feature__noun_phrases__next_user_utterance__care',434.4164,25,0.0361,85
8478,7,b'7-syntactic_feature__subj_word__next_system_utterance__i',397.4483,37,0.0358,86
7427,6,b'6-entity_feature__entity__next_system_utterance__01223_DATE',529.1960,15,0.0344,87
31,3,b'3-time_feature__turns_from_start',2873.4959,1,0.0328,88
8137,7,b'7-syntactic_feature__root_word__next_system_utterance__restaur',167.3413,95,0.0319,89
5925,5,b'5-phrase_feature__noun_phrases__current_user_utterance__whats',253.6909,66,0.0317,90
8455,7,b'7-syntactic_feature__subj_word__next_system_utterance__code',133.4241,117,0.0312,91
8274,7,b'7-syntactic_feature__root_word__next_user_utterance__matter',86.0467,172,0.0309,92
6569,5,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant_serving',203.3834,83,0.0302,93
4587,1,b'1-utterance_length.next_user_utterance__utterance_length',544.2346,14,0.0302,94
8105,7,b'7-syntactic_feature__root_word__next_system_utterance__chesterton',72.6609,206,0.0275,95
12,2.1,b'2.1-user_action_words.current_user_utterance__moder',137.8490,111,0.0268,96
7746,7,b'7-syntactic_feature__obj_word__next_user_utterance__you',121.7859,127,0.0260,97
7265,5,b'5-phrase_feature__noun_phrases__next_user_utterance__post_code',127.9285,122,0.0257,98
4616,4.1,b'4.1-ngram.next_user_utterance__address phone number',61.0439,235,0.0254,99
6565,5,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant',225.3114,76,0.0247,100
5850,5,b'5-phrase_feature__noun_phrases__current_user_utterance__thai_food',80.5602,185,0.0234,101
6814,5,b'5-phrase_feature__noun_phrases__next_system_utterance__town_serving',108.2744,137,0.0225,102
5552,5,b'5-phrase_feature__noun_phrases__current_user_utterance__looking',197.0900,89,0.0223,103
7717,7,b'7-syntactic_feature__obj_word__next_user_utterance__food',57.9953,245,0.0218,104
6054,5,b'5-phrase_feature__noun_phrases__next_system_utterance__centre',157.4047,103,0.0213,105
8158,7,b'7-syntactic_feature__root_word__next_user_utterance__ani',190.6533,90,0.0210,106
8526,7,b'7-syntactic_feature__subj_word__next_user_utterance__address',82.8715,183,0.0207,107
2567,4.1,b'4.1-ngram.next_system_utterance__like cheap',103.8026,147,0.0207,108
2251,4.1,b'4.1-ngram.next_system_utterance__great restaurant',76.7710,196,0.0203,109
7957,7,b'7-syntactic_feature__root_word__current_user_utterance__what',458.4822,24,0.0194,110
6094,5,b'5-phrase_feature__noun_phrases__next_system_utterance__city',202.0640,85,0.0194,111
4735,4.1,b'4.1-ngram.next_user_utterance__doesnt matter',100.8722,155,0.0189,112
5438,5,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_restaurant',122.9698,125,0.0186,113
8244,7,b'7-syntactic_feature__root_word__next_user_utterance__how',88.3515,170,0.0185,114
7749,7,b'7-syntactic_feature__root_word__current_user_utterance__address',139.3320,109,0.0182,115
5821,5,b'5-phrase_feature__noun_phrases__current_user_utterance__south_part',91.3523,166,0.0181,116
7469,6,b'6-entity_feature__entity__next_system_utterance__2_NUMBER',67.6685,214,0.0180,117
8585,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,262,0.0179,118
2250,4.1,b'4.1-ngram.next_system_utterance__great',76.7710,197,0.0178,119
