id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
8559,4.1,b'4.1-ngram.next_system_utterance__sorry',663.5020,4,1.0000,0
35011,4.3.1,b'4.3.1-jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,277,0.3203,1
44,3,b'3-time_feature__end_of_session',110.1752,60,0.2898,2
34433,7,b'7-syntactic_feature__subj_word__next_system_utterance__i',1931.1082,0,0.2681,3
5024,4.1,b'4.1-ngram.next_system_utterance__don',368.4234,11,0.2433,4
21029,5,b'5-phrase_feature__noun_phrases__next_system_utterance__ok',118.6848,53,0.2270,5
5028,4.1,b'4.1-ngram.next_system_utterance__don know',240.5310,21,0.2070,6
23350,5,b'5-phrase_feature__noun_phrases__next_system_utterance__turning',240.5849,20,0.1963,7
32996,7,b'7-syntactic_feature__root_word__next_system_utterance__look',172.2649,34,0.1915,8
31341,7,b'7-syntactic_feature__obj_word__next_system_utterance__it',107.4299,65,0.1587,9
21429,5,b'5-phrase_feature__noun_phrases__next_system_utterance__playing',73.0405,125,0.1401,10
5042,4.1,b'4.1-ngram.next_system_utterance__don understand',211.4860,28,0.1334,11
33312,7,b'7-syntactic_feature__root_word__next_system_utterance__turn',68.4163,139,0.1264,12
32862,7,b'7-syntactic_feature__root_word__next_system_utterance__got',142.9711,42,0.1251,13
22237,5,b'5-phrase_feature__noun_phrases__next_system_utterance__seconds',45.3290,243,0.1214,14
22281,5,b'5-phrase_feature__noun_phrases__next_system_utterance__setting',98.0135,72,0.1203,15
20113,5,b'5-phrase_feature__noun_phrases__next_system_utterance__lights',91.3558,80,0.1162,16
34505,7,b'7-syntactic_feature__subj_word__next_system_utterance__ok',74.8827,119,0.1159,17
20552,5,b'5-phrase_feature__noun_phrases__next_system_utterance__minutes',103.8777,70,0.1152,18
5833,4.1,b'4.1-ngram.next_system_utterance__help',575.0181,5,0.1032,19
8568,4.1,b'4.1-ngram.next_system_utterance__sorry help',178.4302,32,0.0941,20
34986,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1005',0.0000,280,0.0938,21
9352,4.1,b'4.1-ngram.next_system_utterance__turning',51.4677,200,0.0931,22
34988,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1007',0.0000,292,0.0871,23
34980,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=100',0.0000,285,0.0745,24
31109,7,b'7-syntactic_feature__obj_word__current_user_utterance__timer',76.8242,117,0.0691,25
35013,5,b'5-phrase_feature__next_noun_phrases__have_overlap',0.0000,269,0.0690,26
20030,5,b'5-phrase_feature__noun_phrases__next_system_utterance__learning',157.3596,36,0.0645,27
6331,4.1,b'4.1-ngram.next_system_utterance__know',226.4448,25,0.0632,28
34270,7,b'7-syntactic_feature__subj_word__next_system_utterance__alright',44.0578,253,0.0625,29
33308,7,b'7-syntactic_feature__root_word__next_system_utterance__tri',150.5583,39,0.0622,30
33264,7,b'7-syntactic_feature__root_word__next_system_utterance__sure',50.8077,204,0.0616,31
8564,4.1,b'4.1-ngram.next_system_utterance__sorry don',323.0077,12,0.0603,32
33036,7,b'7-syntactic_feature__root_word__next_system_utterance__need',165.1823,35,0.0595,33
34983,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1002',0.0000,288,0.0575,34
33274,7,b'7-syntactic_feature__root_word__next_system_utterance__tell',293.9360,14,0.0536,35
32597,7,b'7-syntactic_feature__root_word__next_system_utterance__alright',68.7046,138,0.0536,36
33087,7,b'7-syntactic_feature__root_word__next_system_utterance__play',60.3412,157,0.0518,37
20723,5,b'5-phrase_feature__noun_phrases__next_system_utterance__name',201.1263,30,0.0516,38
9325,4.1,b'4.1-ngram.next_system_utterance__try',48.8943,219,0.0504,39
16281,5,b'5-phrase_feature__noun_phrases__next_system_utterance__alright',111.9174,58,0.0503,40
35002,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=102',0.0000,261,0.0495,41
32967,7,b'7-syntactic_feature__root_word__next_system_utterance__know',726.7511,3,0.0487,42
6422,4.1,b'4.1-ngram.next_system_utterance__learning',60.9885,153,0.0479,43
19964,5,b'5-phrase_feature__noun_phrases__next_system_utterance__lamp',58.0313,163,0.0462,44
32879,7,b'7-syntactic_feature__root_word__next_system_utterance__help',237.1259,23,0.0427,45
32826,7,b'7-syntactic_feature__root_word__next_system_utterance__find',92.2110,79,0.0402,46
35012,5,b'5-phrase_feature__next_noun_phrases__#overlap',0.0000,276,0.0399,47
33089,7,b'7-syntactic_feature__root_word__next_system_utterance__pleas',62.3054,152,0.0398,48
34999,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1017',0.0000,264,0.0385,49
8567,4.1,b'4.1-ngram.next_system_utterance__sorry don understand',129.3792,44,0.0385,50
8247,4.1,b'4.1-ngram.next_system_utterance__screen',69.2170,136,0.0384,51
29494,6,b'6-entity_feature__entity__next_system_utterance__now_DATE',70.7557,133,0.0373,52
32339,7,b'7-syntactic_feature__root_word__current_user_utterance__set',53.4387,191,0.0370,53
4922,4.1,b'4.1-ngram.next_system_utterance__device',95.2261,74,0.0357,54
14258,5,b'5-phrase_feature__noun_phrases__current_user_utterance__minutes',46.4813,240,0.0338,55
34981,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1000',0.0000,286,0.0336,56
36,2.1,b'2.1-user_action_words.current_user_utterance__timer',88.1845,83,0.0317,57
2949,1,b'1-utterance_length.next_system_utterance__utterance_length',392.8140,6,0.0310,58
34985,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1004',0.0000,278,0.0306,59
33342,7,b'7-syntactic_feature__root_word__next_system_utterance__want',96.1046,73,0.0288,60
34989,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1008',0.0000,293,0.0287,61
47,3,b'3-time_feature__turns_from_start',1855.8406,1,0.0274,62
25863,5,b'5-phrase_feature__noun_phrases__next_user_utterance__netflix',82.7969,110,0.0271,63
33243,7,b'7-syntactic_feature__root_word__next_system_utterance__start',66.5469,141,0.0260,64
26954,5,b'5-phrase_feature__noun_phrases__next_user_utterance__watch',68.8235,137,0.0252,65
35006,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1023',0.0000,267,0.0248,66
34998,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1016',0.0000,279,0.0227,67
34979,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=10',0.0000,284,0.0220,68
34572,7,b'7-syntactic_feature__subj_word__next_system_utterance__sorri',66.5301,142,0.0197,69
14077,5,b'5-phrase_feature__noun_phrases__current_user_utterance__love',110.0250,62,0.0196,70
35021,7,b'7-syntactic_feature__next_subj_words_overlap',0.0000,281,0.0195,71
18883,5,b'5-phrase_feature__noun_phrases__next_system_utterance__google_home',63.8048,148,0.0183,72
8565,4.1,b'4.1-ngram.next_system_utterance__sorry don know',240.0449,22,0.0179,73
22041,5,b'5-phrase_feature__noun_phrases__next_system_utterance__room',46.5150,239,0.0177,74
34987,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1006',0.0000,290,0.0173,75
34984,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1003',0.0000,289,0.0172,76
8590,4.1,b'4.1-ngram.next_system_utterance__sorry sure',369.8694,10,0.0170,77
20,2.1,b'2.1-user_action_words.current_user_utterance__remind',63.9066,147,0.0170,78
33688,7,b'7-syntactic_feature__root_word__next_user_utterance__play',105.8380,66,0.0166,79
17558,5,b'5-phrase_feature__noun_phrases__next_system_utterance__control',151.7848,38,0.0164,80
34977,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=0',0.0000,282,0.0161,81
33318,7,b'7-syntactic_feature__root_word__next_system_utterance__understand',263.0493,16,0.0160,82
31460,7,b'7-syntactic_feature__obj_word__next_system_utterance__remind',46.0358,242,0.0158,83
19190,5,b'5-phrase_feature__noun_phrases__next_system_utterance__home_control',151.7848,37,0.0152,84
20703,5,b'5-phrase_feature__noun_phrases__next_system_utterance__music_library',105.0964,67,0.0148,85
35008,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1025',0.0000,266,0.0146,86
9451,4.1,b'4.1-ngram.next_system_utterance__understand',210.3998,29,0.0144,87
34990,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1009',0.0000,294,0.0144,88
34994,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1012',0.0000,298,0.0143,89
17889,5,b'5-phrase_feature__noun_phrases__next_system_utterance__device',289.4626,15,0.0142,90
9600,4.1,b'4.1-ngram.next_system_utterance__want',49.8661,211,0.0142,91
33861,7,b'7-syntactic_feature__root_word__next_user_utterance__ye',70.0213,135,0.0141,92
8223,4.1,b'4.1-ngram.next_system_utterance__saying include',48.4468,222,0.0141,93
22377,5,b'5-phrase_feature__noun_phrases__next_system_utterance__similar_mix',105.0964,68,0.0140,94
3872,4.1,b'4.1-ngram.next_system_utterance__ask',82.7572,111,0.0137,95
32978,7,b'7-syntactic_feature__root_word__next_system_utterance__learn',195.9882,31,0.0137,96
21896,5,b'5-phrase_feature__noun_phrases__next_system_utterance__reminders',51.2313,202,0.0137,97
9639,4.1,b'4.1-ngram.next_system_utterance__watch',75.3387,118,0.0137,98
9337,4.1,b'4.1-ngram.next_system_utterance__try saying include',48.4468,223,0.0135,99
35020,7,b'7-syntactic_feature__next_root_words_overlap',0.0000,265,0.0135,100
29151,6,b'6-entity_feature__entity__next_system_utterance__google home_ORGANIZATION',71.3923,132,0.0132,101
34993,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1011',0.0000,297,0.0130,102
19186,5,b'5-phrase_feature__noun_phrases__next_system_utterance__home',58.7082,162,0.0129,103
35014,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,256,0.0129,104
22286,5,b'5-phrase_feature__noun_phrases__next_system_utterance__settings',51.2739,201,0.0123,105
31381,7,b'7-syntactic_feature__obj_word__next_system_utterance__me',309.9814,13,0.0120,106
34992,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1010',0.0000,296,0.0118,107
9952,2.1,b'2.1-user_action_words.next_user_utterance__watch',80.9961,112,0.0116,108
20101,5,b'5-phrase_feature__noun_phrases__next_system_utterance__light',80.3700,113,0.0114,109
0,1,b'1-utterance_length.current_user_utterance__utterance_length',50.3879,208,0.0110,110
34997,11.1,b'11.1-skipthought_feature.current_user_utterance__skipthought_dim=1015',0.0000,291,0.0109,111
33021,7,b'7-syntactic_feature__root_word__next_system_utterance__mix',74.6007,120,0.0106,112
16407,5,b'5-phrase_feature__noun_phrases__next_system_utterance__app',79.1270,115,0.0105,113
