id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
4223,7,b'7-syntactic_feature__subj_word__next_system_utterance__you',2188.7270,2,1.0000,0
58,5,b'5-phrase_feature__next_noun_phrases__have_overlap',0.0000,2054,0.1096,1
4003,7,b'7-syntactic_feature__root_word__next_user_utterance__thank',774.3776,7,0.0680,2
3721,7,b'7-syntactic_feature__root_word__next_system_utterance__is',146.7035,80,0.0571,3
31,1,b'1-utterance_length.next_system_utterance__utterance_length',301.5740,55,0.0492,4
2226,5,b'5-phrase_feature__noun_phrases__next_user_utterance__goodbye',311.8463,53,0.0360,5
3727,7,b'7-syntactic_feature__root_word__next_system_utterance__like',617.6721,10,0.0347,6
1696,5,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant',182.7536,73,0.0337,7
25,2.3.1,b'2.3.1-action_jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,2055,0.0325,8
3747,7,b'7-syntactic_feature__root_word__next_system_utterance__restaur',404.8427,41,0.0325,9
2003,5,b'5-phrase_feature__noun_phrases__next_user_utterance__bye',560.2088,12,0.0318,10
28,3,b'3-time_feature__time_ratio',170.5127,76,0.0252,11
1603,5,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode',199.0477,68,0.0183,12
2221,5,b'5-phrase_feature__noun_phrases__next_user_utterance__good_bye',554.4238,13,0.0169,13
4137,7,b'7-syntactic_feature__subj_word__next_system_utterance__baker',44.5004,301,0.0163,14
1318,5,b'5-phrase_feature__noun_phrases__next_system_utterance__example',1813.1816,3,0.0161,15
1573,5,b'5-phrase_feature__noun_phrases__next_system_utterance__outstanding_pub',22.5162,781,0.0131,16
3751,7,b'7-syntactic_feature__root_word__next_system_utterance__serv',137.5642,83,0.0120,17
1675,5,b'5-phrase_feature__noun_phrases__next_system_utterance__pub_food',14.2892,1086,0.0117,18
1545,5,b'5-phrase_feature__noun_phrases__next_system_utterance__new',63.3533,190,0.0116,19
1803,5,b'5-phrase_feature__noun_phrases__next_system_utterance__street',191.0994,72,0.0115,20
1497,5,b'5-phrase_feature__noun_phrases__next_system_utterance__looking',1159.8529,4,0.0114,21
4225,7,b'7-syntactic_feature__subj_word__next_user_utterance__address',131.9496,89,0.0112,22
1149,5,b'5-phrase_feature__noun_phrases__next_system_utterance__castle',107.3777,99,0.0102,23
2261,5,b'5-phrase_feature__noun_phrases__next_user_utterance__im_looking',76.8764,149,0.0102,24
693,5,b'5-phrase_feature__noun_phrases__current_user_utterance__postal_code',8.1369,1521,0.0097,25
899,5,b'5-phrase_feature__noun_phrases__current_user_utterance__time',8.8330,1477,0.0097,26
59,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,2053,0.0096,27
3169,7,b'7-syntactic_feature__next_root_words_overlap',0.0000,2056,0.0094,28
30,3,b'3-time_feature__turns_to_end',10060.3908,0,0.0092,29
152,5,b'5-phrase_feature__noun_phrases__current_user_utterance__barnwell',5.2266,1929,0.0086,30
1329,5,b'5-phrase_feature__noun_phrases__next_system_utterance__fen',15.7802,1000,0.0085,31
1338,5,b'5-phrase_feature__noun_phrases__next_system_utterance__food',28.8160,536,0.0084,32
3406,7,b'7-syntactic_feature__root_word__current_user_utterance__is',48.1041,269,0.0083,33
1057,5,b'5-phrase_feature__noun_phrases__next_system_utterance__anchor',35.6510,395,0.0079,34
1668,5,b'5-phrase_feature__noun_phrases__next_system_utterance__price',62.3074,198,0.0078,35
3298,7,b'7-syntactic_feature__root_word__current_user_utterance__address',94.4334,115,0.0075,36
117,5,b'5-phrase_feature__noun_phrases__current_user_utterance__area',35.9772,390,0.0074,37
1088,5,b'5-phrase_feature__noun_phrases__next_system_utterance__barnwell_part',37.0102,375,0.0074,38
1240,5,b'5-phrase_feature__noun_phrases__next_system_utterance__chesterton_part',46.7382,284,0.0073,39
879,5,b'5-phrase_feature__noun_phrases__current_user_utterance__telephone_number',7.5790,1616,0.0071,40
1251,5,b'5-phrase_feature__noun_phrases__next_system_utterance__church',85.6462,126,0.0070,41
290,5,b'5-phrase_feature__noun_phrases__current_user_utterance__code',61.5772,200,0.0070,42
3214,7,b'7-syntactic_feature__obj_word__current_user_utterance__televis',99.3218,107,0.0069,43
1523,5,b'5-phrase_feature__noun_phrases__next_system_utterance__middleeastern_food',14.8903,1054,0.0068,44
530,5,b'5-phrase_feature__noun_phrases__current_user_utterance__lion',7.4516,1664,0.0067,45
1099,5,b'5-phrase_feature__noun_phrases__next_system_utterance__bistro',41.8640,328,0.0066,46
