id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
22907,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=10',0.0000,342,1.0000,0
8631,5,b'5-phrase_feature__noun_phrases__next_system_utterance__music_library',105.0964,48,0.9454,1
21616,7,b'7-syntactic_feature__root_word__next_user_utterance__play',105.8380,47,0.8730,2
9656,5,b'5-phrase_feature__noun_phrases__next_system_utterance__provider',41.9590,206,0.7423,3
7958,5,b'5-phrase_feature__noun_phrases__next_system_utterance__learning',157.3596,21,0.6275,4
21816,7,b'7-syntactic_feature__subj_word__current_user_utterance__6',41.9590,247,0.6037,5
7892,5,b'5-phrase_feature__noun_phrases__next_system_utterance__lamp',58.0313,124,0.3876,6
9096,5,b'5-phrase_feature__noun_phrases__next_system_utterance__oz_orange',41.9590,222,0.3681,7
49,1,b'1-utterance_length.next_system_utterance__utterance_length',392.8140,4,0.3523,8
23035,5,b'5-phrase_feature__next_noun_phrases__have_overlap',0.0000,271,0.2994,9
17517,6,b'6-entity_feature__entity__next_system_utterance__right now_DATE',44.4310,176,0.2872,10
44,3,b'3-time_feature__end_of_session',110.1752,41,0.2813,11
8747,5,b'5-phrase_feature__noun_phrases__next_system_utterance__network_time',83.9180,86,0.2712,12
22906,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=1',0.0000,341,0.2705,13
7114,5,b'5-phrase_feature__noun_phrases__next_system_utterance__home',58.7082,123,0.2668,14
3531,5,b'5-phrase_feature__noun_phrases__current_user_utterance__tunein',51.5776,150,0.2655,15
18911,7,b'7-syntactic_feature__obj_word__current_user_utterance__pizza',54.7192,139,0.2526,16
9097,5,b'5-phrase_feature__noun_phrases__next_system_utterance__oz_orange_juice',41.9590,193,0.2251,17
22917,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=109',0.0000,352,0.2200,18
22942,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=131',0.0000,358,0.2118,19
23036,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,272,0.1846,20
18600,7,b'7-syntactic_feature__obj_word__current_user_utterance__athena',41.9590,241,0.1820,21
18086,6,b'6-entity_feature__entity__next_user_utterance__batman_PERSON',41.9590,233,0.1625,22
23044,10.2.1,b'10.2.1-d2v_similarity.next_user_utterance_pairs__cosine',0.0000,395,0.1558,23
13791,5,b'5-phrase_feature__noun_phrases__next_user_utterance__netflix',82.7969,89,0.1519,24
36,2.1,b'2.1-user_action_words.current_user_utterance__timer',88.1845,63,0.1470,25
9019,5,b'5-phrase_feature__noun_phrases__next_system_utterance__orange_vodka',41.9590,224,0.1405,26
22930,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=120',0.0000,325,0.1330,27
13326,5,b'5-phrase_feature__noun_phrases__next_user_utterance__joe_rogan_experience',41.9624,183,0.1242,28
19381,7,b'7-syntactic_feature__obj_word__next_system_utterance__question',57.4095,130,0.1170,29
22921,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=112',0.0000,348,0.1121,30
13838,5,b'5-phrase_feature__noun_phrases__next_user_utterance__nexus_player',44.7194,174,0.1115,31
23019,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=200',0.0000,300,0.1048,32
22920,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=111',0.0000,355,0.1044,33
22925,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=116',0.0000,320,0.1016,34
22912,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=104',0.0000,339,0.1014,35
22914,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=106',0.0000,349,0.0956,36
18723,7,b'7-syntactic_feature__obj_word__current_user_utterance__event',41.9590,237,0.0946,37
18307,6,b'6-entity_feature__entity__next_user_utterance__katy perry roar_PERSON',41.9590,245,0.0942,38
21246,7,b'7-syntactic_feature__root_word__next_system_utterance__understand',263.0493,9,0.0906,39
22939,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=129',0.0000,335,0.0896,40
22936,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=126',0.0000,332,0.0870,41
22237,7,b'7-syntactic_feature__subj_word__next_system_utterance__but',134.3473,28,0.0835,42
23034,5,b'5-phrase_feature__next_noun_phrases__#overlap',0.0000,270,0.0817,43
23042,7,b'7-syntactic_feature__next_root_words_overlap',0.0000,278,0.0793,44
22992,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=177',0.0000,313,0.0725,45
22908,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=100',0.0000,343,0.0712,46
23017,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=2',0.0000,303,0.0703,47
22911,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=103',0.0000,346,0.0685,48
22922,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=113',0.0000,337,0.0682,49
11478,5,b'5-phrase_feature__noun_phrases__next_system_utterance__video',259.9380,10,0.0682,50
6150,5,b'5-phrase_feature__noun_phrases__next_system_utterance__email_address',54.7192,141,0.0661,51
19309,7,b'7-syntactic_feature__obj_word__next_system_utterance__me',309.9814,6,0.0652,52
23001,10.1,b'10.1-d2v_feature.current_user_utterance__d2v_dim=185',0.0000,286,0.0650,53
23043,7,b'7-syntactic_feature__next_subj_words_overlap',0.0000,329,0.0638,54
