id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
150,8.2.1,b'8.2.1-lda_similarity.next_user_utterance_pairs__cosine',0.0000,0,1.0000,0
102,8.1,b'8.1-lda_feature.next_user_utterance__topic_10',0.0000,143,0.8646,1
62,8.1,b'8.1-lda_feature.next_system_utterance__topic_2',0.0000,31,0.7043,2
55,8.1,b'8.1-lda_feature.next_system_utterance__topic_13',0.0000,1,0.4511,3
91,8.1,b'8.1-lda_feature.next_system_utterance__topic_46',0.0000,116,0.3987,4
59,8.1,b'8.1-lda_feature.next_system_utterance__topic_17',0.0000,34,0.3312,5
84,8.1,b'8.1-lda_feature.next_system_utterance__topic_4',0.0000,123,0.2363,6
60,8.1,b'8.1-lda_feature.next_system_utterance__topic_18',0.0000,33,0.1973,7
65,8.1,b'8.1-lda_feature.next_system_utterance__topic_22',0.0000,28,0.1787,8
119,8.1,b'8.1-lda_feature.next_user_utterance__topic_26',0.0000,88,0.1715,9
124,8.1,b'8.1-lda_feature.next_user_utterance__topic_30',0.0000,83,0.1677,10
82,8.1,b'8.1-lda_feature.next_system_utterance__topic_38',0.0000,125,0.1660,11
22,8.1,b'8.1-lda_feature.current_user_utterance__topic_29',0.0000,71,0.1580,12
86,8.1,b'8.1-lda_feature.next_system_utterance__topic_41',0.0000,121,0.1475,13
52,8.1,b'8.1-lda_feature.next_system_utterance__topic_10',0.0000,3,0.1125,14
88,8.1,b'8.1-lda_feature.next_system_utterance__topic_43',0.0000,119,0.1091,15
54,8.1,b'8.1-lda_feature.next_system_utterance__topic_12',0.0000,17,0.1031,16
89,8.1,b'8.1-lda_feature.next_system_utterance__topic_44',0.0000,118,0.0926,17
70,8.1,b'8.1-lda_feature.next_system_utterance__topic_27',0.0000,23,0.0905,18
97,8.1,b'8.1-lda_feature.next_system_utterance__topic_7',0.0000,148,0.0876,19
109,8.1,b'8.1-lda_feature.next_user_utterance__topic_17',0.0000,136,0.0854,20
135,8.1,b'8.1-lda_feature.next_user_utterance__topic_40',0.0000,110,0.0721,21
50,8.1,b'8.1-lda_feature.next_system_utterance__topic_0',0.0000,5,0.0712,22
9,8.1,b'8.1-lda_feature.current_user_utterance__topic_17',0.0000,46,0.0672,23
90,8.1,b'8.1-lda_feature.next_system_utterance__topic_45',0.0000,117,0.0623,24
57,8.1,b'8.1-lda_feature.next_system_utterance__topic_15',0.0000,20,0.0613,25
53,8.1,b'8.1-lda_feature.next_system_utterance__topic_11',0.0000,2,0.0596,26
95,8.1,b'8.1-lda_feature.next_system_utterance__topic_5',0.0000,134,0.0577,27
56,8.1,b'8.1-lda_feature.next_system_utterance__topic_14',0.0000,18,0.0563,28
58,8.1,b'8.1-lda_feature.next_system_utterance__topic_16',0.0000,35,0.0533,29
74,8.1,b'8.1-lda_feature.next_system_utterance__topic_30',0.0000,38,0.0518,30
61,8.1,b'8.1-lda_feature.next_system_utterance__topic_19',0.0000,32,0.0510,31
66,8.1,b'8.1-lda_feature.next_system_utterance__topic_23',0.0000,27,0.0499,32
98,8.1,b'8.1-lda_feature.next_system_utterance__topic_8',0.0000,147,0.0472,33
122,8.1,b'8.1-lda_feature.next_user_utterance__topic_29',0.0000,85,0.0444,34
131,8.1,b'8.1-lda_feature.next_user_utterance__topic_37',0.0000,77,0.0435,35
43,8.1,b'8.1-lda_feature.current_user_utterance__topic_48',0.0000,12,0.0429,36
76,8.1,b'8.1-lda_feature.next_system_utterance__topic_32',0.0000,114,0.0405,37
78,8.1,b'8.1-lda_feature.next_system_utterance__topic_34',0.0000,129,0.0398,38
71,8.1,b'8.1-lda_feature.next_system_utterance__topic_28',0.0000,22,0.0383,39
25,8.1,b'8.1-lda_feature.current_user_utterance__topic_31',0.0000,68,0.0378,40
77,8.1,b'8.1-lda_feature.next_system_utterance__topic_33',0.0000,130,0.0359,41
64,8.1,b'8.1-lda_feature.next_system_utterance__topic_21',0.0000,29,0.0320,42
147,8.1,b'8.1-lda_feature.next_user_utterance__topic_7',0.0000,98,0.0299,43
85,8.1,b'8.1-lda_feature.next_system_utterance__topic_40',0.0000,122,0.0252,44
73,8.1,b'8.1-lda_feature.next_system_utterance__topic_3',0.0000,74,0.0251,45
11,8.1,b'8.1-lda_feature.current_user_utterance__topic_19',0.0000,44,0.0215,46
128,8.1,b'8.1-lda_feature.next_user_utterance__topic_34',0.0000,79,0.0213,47
113,8.1,b'8.1-lda_feature.next_user_utterance__topic_20',0.0000,95,0.0207,48
143,8.1,b'8.1-lda_feature.next_user_utterance__topic_48',0.0000,102,0.0192,49
125,8.1,b'8.1-lda_feature.next_user_utterance__topic_31',0.0000,82,0.0192,50
146,8.1,b'8.1-lda_feature.next_user_utterance__topic_6',0.0000,99,0.0182,51
24,8.1,b'8.1-lda_feature.current_user_utterance__topic_30',0.0000,69,0.0180,52
132,8.1,b'8.1-lda_feature.next_user_utterance__topic_38',0.0000,94,0.0175,53
100,8.1,b'8.1-lda_feature.next_user_utterance__topic_0',0.0000,145,0.0166,54
68,8.1,b'8.1-lda_feature.next_system_utterance__topic_25',0.0000,25,0.0165,55
94,8.1,b'8.1-lda_feature.next_system_utterance__topic_49',0.0000,132,0.0165,56
28,8.1,b'8.1-lda_feature.current_user_utterance__topic_34',0.0000,65,0.0162,57
63,8.1,b'8.1-lda_feature.next_system_utterance__topic_20',0.0000,30,0.0160,58
96,8.1,b'8.1-lda_feature.next_system_utterance__topic_6',0.0000,149,0.0157,59
87,8.1,b'8.1-lda_feature.next_system_utterance__topic_42',0.0000,120,0.0154,60
21,8.1,b'8.1-lda_feature.current_user_utterance__topic_28',0.0000,72,0.0153,61
75,8.1,b'8.1-lda_feature.next_system_utterance__topic_31',0.0000,75,0.0146,62
93,8.1,b'8.1-lda_feature.next_system_utterance__topic_48',0.0000,115,0.0145,63
140,8.1,b'8.1-lda_feature.next_user_utterance__topic_45',0.0000,105,0.0144,64
104,8.1,b'8.1-lda_feature.next_user_utterance__topic_12',0.0000,141,0.0139,65
111,8.1,b'8.1-lda_feature.next_user_utterance__topic_19',0.0000,133,0.0138,66
99,8.1,b'8.1-lda_feature.next_system_utterance__topic_9',0.0000,146,0.0128,67
149,8.1,b'8.1-lda_feature.next_user_utterance__topic_9',0.0000,76,0.0128,68
120,8.1,b'8.1-lda_feature.next_user_utterance__topic_27',0.0000,87,0.0124,69
47,8.1,b'8.1-lda_feature.current_user_utterance__topic_7',0.0000,8,0.0117,70
103,8.1,b'8.1-lda_feature.next_user_utterance__topic_11',0.0000,142,0.0113,71
19,8.1,b'8.1-lda_feature.current_user_utterance__topic_26',0.0000,58,0.0113,72
137,8.1,b'8.1-lda_feature.next_user_utterance__topic_42',0.0000,108,0.0109,73
92,8.1,b'8.1-lda_feature.next_system_utterance__topic_47',0.0000,131,0.0108,74
142,8.1,b'8.1-lda_feature.next_user_utterance__topic_47',0.0000,103,0.0107,75
108,8.1,b'8.1-lda_feature.next_user_utterance__topic_16',0.0000,137,0.0106,76
79,8.1,b'8.1-lda_feature.next_system_utterance__topic_35',0.0000,128,0.0105,77
129,8.1,b'8.1-lda_feature.next_user_utterance__topic_35',0.0000,78,0.0103,78
110,8.1,b'8.1-lda_feature.next_user_utterance__topic_18',0.0000,135,0.0101,79
12,8.1,b'8.1-lda_feature.current_user_utterance__topic_2',0.0000,43,0.0101,80
80,8.1,b'8.1-lda_feature.next_system_utterance__topic_36',0.0000,127,0.0100,81
4,8.1,b'8.1-lda_feature.current_user_utterance__topic_12',0.0000,51,0.0097,82
105,8.1,b'8.1-lda_feature.next_user_utterance__topic_13',0.0000,140,0.0091,83
69,8.1,b'8.1-lda_feature.next_system_utterance__topic_26',0.0000,24,0.0091,84
48,8.1,b'8.1-lda_feature.current_user_utterance__topic_8',0.0000,7,0.0091,85
44,8.1,b'8.1-lda_feature.current_user_utterance__topic_49',0.0000,11,0.0090,86
30,8.1,b'8.1-lda_feature.current_user_utterance__topic_36',0.0000,63,0.0088,87
33,8.1,b'8.1-lda_feature.current_user_utterance__topic_39',0.0000,60,0.0087,88
13,8.1,b'8.1-lda_feature.current_user_utterance__topic_20',0.0000,42,0.0086,89
114,8.1,b'8.1-lda_feature.next_user_utterance__topic_21',0.0000,112,0.0076,90
32,8.1,b'8.1-lda_feature.current_user_utterance__topic_38',0.0000,61,0.0075,91
