id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
3348,7,b'7-syntactic_feature__subj_word__next_system_utterance__you',1521.9407,2,1.0000,0
3400,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=0',0.0000,353,0.7255,1
3922,9.2.1,b'9.2.1-w2v_similarity.next_user_utterance_pairs__cosine',0.0000,354,0.5361,2
30,3,b'3-time_feature__time_ratio',251.2757,52,0.4864,3
3915,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,522,0.3695,4
1424,5,b'5-phrase_feature__noun_phrases__next_system_utterance__road',232.5560,55,0.3003,5
1584,5,b'5-phrase_feature__noun_phrases__next_system_utterance__street',225.1980,59,0.2374,6
2950,7,b'7-syntactic_feature__root_word__next_system_utterance__like',1172.1812,3,0.1953,7
3913,5,b'5-phrase_feature__next_noun_phrases__#overlap',0.0000,524,0.1569,8
65,5,b'5-phrase_feature__noun_phrases__current_user_utterance__address',425.7890,27,0.1428,9
1,2.1,b'2.1-user_action_words.current_user_utterance__address',426.6824,26,0.1295,10
2965,7,b'7-syntactic_feature__root_word__next_system_utterance__sorri',467.9169,22,0.1194,11
3404,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=101',0.0000,349,0.1136,12
3912,2.3.1,b'2.3.1-action_jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,515,0.1004,13
32,3,b'3-time_feature__turns_to_end',7328.0899,0,0.0994,14
34,1,b'1-utterance_length.next_user_utterance__utterance_length',544.2346,14,0.0972,15
3402,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=10',0.0000,351,0.0944,16
438,5,b'5-phrase_feature__noun_phrases__current_user_utterance__number',410.6642,31,0.0882,17
15,2.1,b'2.1-user_action_words.current_user_utterance__number',410.6642,32,0.0882,18
1068,5,b'5-phrase_feature__noun_phrases__next_system_utterance__great_restaurant',288.3986,49,0.0747,19
3113,7,b'7-syntactic_feature__root_word__next_user_utterance__number',165.5871,71,0.0743,20
1288,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nice_restaurant',86.2284,132,0.0713,21
1340,5,b'5-phrase_feature__noun_phrases__next_system_utterance__phone',579.7128,11,0.0659,22
1297,5,b'5-phrase_feature__noun_phrases__next_system_utterance__number',579.7128,12,0.0645,23
3175,7,b'7-syntactic_feature__root_word__next_user_utterance__thank',938.0234,4,0.0613,24
1341,5,b'5-phrase_feature__noun_phrases__next_system_utterance__phone_number',579.7128,10,0.0607,25
853,5,b'5-phrase_feature__noun_phrases__next_system_utterance__c.b',140.4303,83,0.0586,26
2933,7,b'7-syntactic_feature__root_word__next_system_utterance__did',83.0472,141,0.0566,27
26,2.2,b'2.2-#user_action_words.current_user_utterance__utterance_length',41.5849,248,0.0559,28
1567,5,b'5-phrase_feature__noun_phrases__next_system_utterance__something',335.0703,45,0.0497,29
3401,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=1',0.0000,352,0.0479,30
3432,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=127',0.0000,356,0.0471,31
2573,7,b'7-syntactic_feature__root_word__current_user_utterance__address',139.3320,84,0.0441,32
918,5,b'5-phrase_feature__noun_phrases__next_system_utterance__city',202.0640,63,0.0430,33
3377,7,b'7-syntactic_feature__subj_word__next_user_utterance__number',92.8786,124,0.0417,34
33,1,b'1-utterance_length.next_system_utterance__utterance_length',325.2387,46,0.0413,35
376,5,b'5-phrase_feature__noun_phrases__current_user_utterance__looking',197.0900,64,0.0396,36
3719,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=115',0.0000,718,0.0379,37
1724,5,b'5-phrase_feature__noun_phrases__next_user_utterance__address',469.2006,21,0.0375,38
3406,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=103',0.0000,347,0.0373,39
3523,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=209',0.0000,300,0.0360,40
2531,7,b'7-syntactic_feature__obj_word__next_system_utterance__someth',349.5679,43,0.0349,41
2644,7,b'7-syntactic_feature__root_word__current_user_utterance__food',48.6820,212,0.0322,42
3660,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=63',0.0000,776,0.0322,43
3456,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=149',0.0000,366,0.0318,44
3302,7,b'7-syntactic_feature__subj_word__next_system_utterance__i',397.4483,36,0.0309,45
3414,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=110',0.0000,324,0.0309,46
3914,5,b'5-phrase_feature__next_noun_phrases__have_overlap',0.0000,523,0.0306,47
3920,7,b'7-syntactic_feature__next_root_words_overlap',0.0000,517,0.0305,48
1777,5,b'5-phrase_feature__noun_phrases__next_user_utterance__bye',842.5880,5,0.0302,49
3203,7,b'7-syntactic_feature__root_word__next_user_utterance__ye',212.9693,61,0.0300,50
2781,7,b'7-syntactic_feature__root_word__current_user_utterance__what',458.4822,24,0.0294,51
3407,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=104',0.0000,346,0.0294,52
749,5,b'5-phrase_feature__noun_phrases__current_user_utterance__whats',253.6909,51,0.0294,53
1783,5,b'5-phrase_feature__noun_phrases__next_user_utterance__care',434.4164,25,0.0294,54
1371,5,b'5-phrase_feature__noun_phrases__next_system_utterance__prices',105.6693,113,0.0288,55
3411,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=108',0.0000,342,0.0279,56
2089,5,b'5-phrase_feature__noun_phrases__next_user_utterance__post_code',127.9285,97,0.0271,57
3410,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=107',0.0000,343,0.0259,58
3498,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=187',0.0000,287,0.0254,59
674,5,b'5-phrase_feature__noun_phrases__current_user_utterance__thai_food',80.5602,143,0.0251,60
3098,7,b'7-syntactic_feature__root_word__next_user_utterance__matter',86.0467,133,0.0250,61
2926,7,b'7-syntactic_feature__root_word__next_system_utterance__c.b',129.5442,96,0.0246,62
31,3,b'3-time_feature__turns_from_start',2873.4959,1,0.0242,63
0,1,b'1-utterance_length.current_user_utterance__utterance_length',116.8619,103,0.0240,64
857,5,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge',104.4754,114,0.0236,65
3014,7,b'7-syntactic_feature__root_word__next_user_utterance__cheap',47.9025,213,0.0236,66
1208,5,b'5-phrase_feature__noun_phrases__next_system_utterance__looking',367.7857,42,0.0233,67
3812,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=2',0.0000,430,0.0233,68
3698,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=98',0.0000,690,0.0232,69
3848,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=231',0.0000,540,0.0228,70
479,5,b'5-phrase_feature__noun_phrases__current_user_utterance__phone',407.0356,34,0.0225,71
3454,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=147',0.0000,368,0.0223,72
3434,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=129',0.0000,388,0.0220,73
