id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
0,1,b'1-utterance_length.current_user_utterance__utterance_length',223.7570,48,0.0341,53
7,2.1,b'2.1-user_action_words.current_user_utterance__item',117.9209,94,0.0878,27
30,3,b'3-time_feature__end_of_session',272.2220,35,1.0000,0
31,3,b'3-time_feature__start_of_session',94.2762,110,0.0134,107
33,3,b'3-time_feature__turns_from_start',229.2487,46,0.0097,137
34,3,b'3-time_feature__turns_to_end',671.9179,10,0.0215,79
35,1,b'1-utterance_length.next_system_utterance__utterance_length',897.9034,8,0.0046,190
36,1,b'1-utterance_length.next_user_utterance__utterance_length',285.2474,32,0.0530,34
912,5,b'5-phrase_feature__noun_phrases__current_user_utterance__clear_list',98.9407,106,0.0123,114
1884,5,b'5-phrase_feature__noun_phrases__current_user_utterance__item',81.6071,126,0.0199,84
3420,5,b'5-phrase_feature__noun_phrases__current_user_utterance__reminder',139.6321,87,0.0113,119
4386,5,b'5-phrase_feature__noun_phrases__next_system_utterance__10pm',151.3943,84,0.0136,106
4466,5,b"5-phrase_feature__noun_phrases__next_system_utterance__\\_n'add_item",88.4664,119,0.0022,235
4526,5,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nfor',1040.3301,2,0.0406,46
4527,5,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nfor_example',1040.3301,5,0.0168,94
4528,5,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nhere',259.5465,41,0.0311,57
4532,5,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nor',214.5455,54,0.0007,265
4533,5,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nor_type',214.5455,53,0.0005,273
4541,5,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_ntry',365.0066,14,0.0229,73
4542,5,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_ntry_searching',214.5455,59,0.0001,283
4546,5,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nyou',935.3846,7,0.0033,220
4676,5,b'5-phrase_feature__noun_phrases__next_system_utterance__alright',169.3287,78,0.2685,4
4734,5,b'5-phrase_feature__noun_phrases__next_system_utterance__anything',200.0801,70,0.0013,249
6541,5,b'5-phrase_feature__noun_phrases__next_system_utterance__example',743.7167,9,0.1001,23
6792,5,b'5-phrase_feature__noun_phrases__next_system_utterance__friday',219.2357,49,0.0015,247
7021,5,b'5-phrase_feature__noun_phrases__next_system_utterance__great',279.4974,33,0.1329,14
7138,5,b'5-phrase_feature__noun_phrases__next_system_utterance__halloween_party',351.7964,17,0.0093,140
7612,5,b'5-phrase_feature__noun_phrases__next_system_utterance__item_<name>',88.4664,117,0.0005,272
7613,5,b'5-phrase_feature__noun_phrases__next_system_utterance__item_<number>',88.4664,113,0.0017,243
7617,5,b'5-phrase_feature__noun_phrases__next_system_utterance__items',178.0366,75,0.1848,9
7918,5,b'5-phrase_feature__noun_phrases__next_system_utterance__learning',214.5064,64,0.0914,25
7945,5,b'5-phrase_feature__noun_phrases__next_system_utterance__leslie',388.6406,12,0.0047,188
8053,5,b'5-phrase_feature__noun_phrases__next_system_utterance__list',169.7379,77,0.0822,28
8556,5,b"5-phrase_feature__noun_phrases__next_system_utterance__n'add_item",88.4664,118,0.0015,248
8557,5,b"5-phrase_feature__noun_phrases__next_system_utterance__n'add_item_<name>",88.4664,111,0.0006,270
8609,5,b"5-phrase_feature__noun_phrases__next_system_utterance__n'remove_item",88.4664,116,0.0012,252
8610,5,b"5-phrase_feature__noun_phrases__next_system_utterance__n'remove_item_<name>",88.4664,115,0.0004,275
8611,5,b"5-phrase_feature__noun_phrases__next_system_utterance__n'remove_item_<number>",88.4664,114,0.0007,264
8617,5,b"5-phrase_feature__noun_phrases__next_system_utterance__n'show_list",88.4664,112,0.0006,266
8631,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n1',295.9841,29,0.1822,10
8632,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n10',81.7769,125,0.0372,51
8642,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n2',260.7042,39,0.0004,276
8653,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n3',241.9232,45,0.0215,80
8664,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n4',207.3310,68,0.0882,26
8676,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n5',185.8872,73,0.0242,68
8682,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n6',154.0066,82,0.0052,180
8683,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n7',129.8713,90,0.0429,45
8684,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n8',120.1275,93,0.0041,203
8685,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n9',99.1617,105,0.0024,230
8698,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n_\\_nfor',100.3516,104,0.0019,241
8699,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n_\\_nhere',251.1650,42,0.7319,1
8702,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n_\\_nor',214.5455,61,0.0003,279
8704,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n_\\_ntry',214.5455,62,0.0003,278
8708,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n_\\_nyou',935.3846,6,0.0071,166
8775,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nfor',1040.3301,3,0.0140,103
8776,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nfor_example',1040.3301,4,0.0168,95
8782,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nhere',260.2771,40,0.2193,6
8820,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nor',214.5455,60,0.0001,282
8821,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nor_type',214.5455,63,0.0008,263
8860,5,b'5-phrase_feature__noun_phrases__next_system_utterance__ntry',365.0066,13,0.0143,102
8861,5,b'5-phrase_feature__noun_phrases__next_system_utterance__ntry_searching',214.5455,52,0.0009,260
8862,5,b'5-phrase_feature__noun_phrases__next_system_utterance__ntry_searching_reminders',214.5455,58,0.0002,281
8888,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nyou',1238.2639,1,0.1109,21
8936,5,b'5-phrase_feature__noun_phrases__next_system_utterance__ok',162.9005,81,0.1241,16
9186,5,b'5-phrase_feature__noun_phrases__next_system_utterance__party',299.1515,26,0.0083,150
9717,5,b'5-phrase_feature__noun_phrases__next_system_utterance__reminder',105.2941,101,0.0493,36
10129,5,b'5-phrase_feature__noun_phrases__next_system_utterance__request',1501.9779,0,0.0627,30
10402,5,b'5-phrase_feature__noun_phrases__next_system_utterance__searching',214.5455,57,0.0004,277
10403,5,b'5-phrase_feature__noun_phrases__next_system_utterance__searching_reminders',214.5455,56,0.0003,280
10699,5,b'5-phrase_feature__noun_phrases__next_system_utterance__sorry',355.6549,15,0.0187,89
11054,5,b'5-phrase_feature__noun_phrases__next_system_utterance__task',87.7669,120,0.0225,75
11145,5,b'5-phrase_feature__noun_phrases__next_system_utterance__time',246.1264,43,0.0267,62
11198,5,b'5-phrase_feature__noun_phrases__next_system_utterance__tomorrow',108.0575,99,0.0009,258
11734,5,b'5-phrase_feature__noun_phrases__next_system_utterance__yes/no',351.6712,18,0.0597,33
14712,5,b'5-phrase_feature__noun_phrases__next_user_utterance__title',115.6314,95,0.0057,175
16056,6,b'6-entity_feature__entity__next_system_utterance__10pm_TIME',80.2369,127,0.0120,116
16108,6,b'6-entity_feature__entity__next_system_utterance__3.30_NUMBER',217.1542,50,0.0186,90
16161,6,b'6-entity_feature__entity__next_system_utterance__7_NUMBER',211.4428,65,0.0032,222
16184,6,b'6-entity_feature__entity__next_system_utterance__\\_NUMBER',197.4073,71,0.1362,12
16186,6,b'6-entity_feature__entity__next_system_utterance__\\ntry, `_MISC',96.5926,109,0.0060,171
16559,6,b'6-entity_feature__entity__next_system_utterance__friday_DATE',224.7304,47,0.0038,213
16586,6,b'6-entity_feature__entity__next_system_utterance__halloween_DATE',351.7964,16,0.0093,139
16792,6,b'6-entity_feature__entity__next_system_utterance__mar 19_DATE',82.6971,124,0.0081,156
17111,6,b'6-entity_feature__entity__next_system_utterance__tomorrow_DATE',87.5435,121,0.0104,132
18396,7,b'7-syntactic_feature__obj_word__current_user_utterance__me',96.9086,108,0.0107,123
18729,7,b'7-syntactic_feature__obj_word__next_system_utterance__anyth',214.5455,55,0.0005,274
18997,7,b'7-syntactic_feature__obj_word__next_system_utterance__item',270.4851,36,0.0105,126
19094,7,b'7-syntactic_feature__obj_word__next_system_utterance__n2',82.8846,123,0.0024,228
19206,7,b'7-syntactic_feature__obj_word__next_system_utterance__remind',297.2295,28,0.0127,113
19211,7,b'7-syntactic_feature__obj_word__next_system_utterance__request',314.5180,24,0.0010,256
19286,7,b'7-syntactic_feature__obj_word__next_system_utterance__task',121.8116,91,0.0226,74
19293,7,b'7-syntactic_feature__obj_word__next_system_utterance__that',285.7022,31,0.3024,3
20005,7,b'7-syntactic_feature__root_word__current_user_utterance__add',106.3339,100,0.0920,24
20050,7,b'7-syntactic_feature__root_word__current_user_utterance__clear',113.0240,97,0.0039,208
20218,7,b'7-syntactic_feature__root_word__current_user_utterance__remind',209.8761,67,0.0619,32
20318,7,b"7-syntactic_feature__root_word__next_system_utterance__''",339.6939,21,0.0136,105
20319,7,b"7-syntactic_feature__root_word__next_system_utterance__'s",193.1827,72,0.0082,154
20339,7,b'7-syntactic_feature__root_word__next_system_utterance__\\',149.3719,85,0.0008,261
20347,7,b'7-syntactic_feature__root_word__next_system_utterance__ad',267.7295,37,0.4540,2
