id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
12077,7,b'7-syntactic_feature__subj_word__next_system_utterance__you',2188.7270,2,1.0000,0
13181,5,b'5-phrase_feature__next_noun_phrases__have_overlap',0.0000,860,0.0689,1
13189,8.2.1,b'8.2.1-lda_similarity.next_user_utterance_pairs__cosine',0.0000,868,0.0458,2
28,3,b'3-time_feature__time_ratio',170.5127,93,0.0409,3
11857,7,b'7-syntactic_feature__root_word__next_user_utterance__thank',774.3776,7,0.0381,4
9457,5,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode',199.0477,79,0.0376,5
10080,5,b'5-phrase_feature__noun_phrases__next_user_utterance__goodbye',311.8463,55,0.0338,6
12044,7,b'7-syntactic_feature__subj_word__next_system_utterance__price',310.9899,56,0.0297,7
13187,7,b'7-syntactic_feature__next_root_words_overlap',0.0000,866,0.0205,8
7756,4.1,b'4.1-ngram.next_user_utterance__thank',333.4715,49,0.0201,9
13177,2.3.1,b'2.3.1-action_jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,856,0.0198,10
7253,4.1,b'4.1-ngram.next_user_utterance__good',221.3249,72,0.0195,11
7445,4.1,b'4.1-ngram.next_user_utterance__matter',80.6833,177,0.0191,12
13190,9.2.1,b'9.2.1-w2v_similarity.next_user_utterance_pairs__cosine',0.0000,869,0.0188,13
11575,7,b'7-syntactic_feature__root_word__next_system_utterance__is',146.7035,102,0.0188,14
30,3,b'3-time_feature__turns_to_end',10060.3908,0,0.0185,15
9172,5,b'5-phrase_feature__noun_phrases__next_system_utterance__example',1813.1816,3,0.0166,16
11582,7,b'7-syntactic_feature__root_word__next_system_utterance__locat',273.3423,59,0.0148,17
9989,5,b'5-phrase_feature__noun_phrases__next_user_utterance__doesnt_matter',128.3749,113,0.0137,18
12155,8.1,b'8.1-lda_feature.current_user_utterance__topic_11',0.0000,521,0.0137,19
11605,7,b'7-syntactic_feature__root_word__next_system_utterance__serv',137.5642,105,0.0132,20
11402,7,b'7-syntactic_feature__root_word__current_user_utterance__what',696.0335,8,0.0127,21
13192,10.2.1,b'10.2.1-d2v_similarity.next_user_utterance_pairs__cosine',0.0000,649,0.0121,22
40,4.1,b'4.1-ngram.current_user_utterance__address',344.7469,47,0.0120,23
850,4.1,b'4.1-ngram.current_user_utterance__phone number',187.0974,85,0.0119,24
12318,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=111',0.0000,556,0.0119,25
12222,8.1,b'8.1-lda_feature.next_system_utterance__topic_27',0.0000,475,0.0117,26
12164,8.1,b'8.1-lda_feature.current_user_utterance__topic_2',0.0000,512,0.0114,27
1097,4.1,b'4.1-ngram.current_user_utterance__television',98.8662,138,0.0110,28
13178,4.2.1,b'4.2.1-edit_distance.next_user_utterance_pairs__edit_distance',0.0000,857,0.0110,29
11790,7,b'7-syntactic_feature__root_word__next_user_utterance__number',78.1672,192,0.0109,30
11591,7,b'7-syntactic_feature__root_word__next_system_utterance__part',78.4996,184,0.0107,31
11992,7,b'7-syntactic_feature__subj_word__next_system_utterance__bar',92.7249,151,0.0104,32
6984,2.2,b'2.2-#user_action_words.next_user_utterance__utterance_length',358.3450,44,0.0104,33
8389,5,b'5-phrase_feature__noun_phrases__current_user_utterance__looking',80.9568,176,0.0101,34
8921,5,b'5-phrase_feature__noun_phrases__next_system_utterance__area',130.4845,112,0.0098,35
1325,1,b'1-utterance_length.next_system_utterance__utterance_length',301.5740,57,0.0095,36
9093,5,b'5-phrase_feature__noun_phrases__next_system_utterance__chesterton_area',98.4406,139,0.0091,37
273,4.1,b'4.1-ngram.current_user_utterance__does television',72.9991,203,0.0090,38
7074,4.1,b'4.1-ngram.next_user_utterance__bye',223.3413,71,0.0090,39
13179,4.3.1,b'4.3.1-jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,858,0.0088,40
12228,8.1,b'8.1-lda_feature.next_system_utterance__topic_32',0.0000,497,0.0087,41
11901,7,b'7-syntactic_feature__subj_word__current_user_utterance__address',192.6696,81,0.0087,42
10305,5,b'5-phrase_feature__noun_phrases__next_user_utterance__postcode',103.2587,129,0.0084,43
12115,7,b'7-syntactic_feature__subj_word__next_user_utterance__number',137.4681,106,0.0083,44
4494,4.1,b'4.1-ngram.next_system_utterance__like',99.0139,135,0.0083,45
9602,5,b'5-phrase_feature__noun_phrases__next_system_utterance__serving',106.9947,124,0.0081,46
13180,5,b'5-phrase_feature__next_noun_phrases__#overlap',0.0000,859,0.0081,47
4742,4.1,b'4.1-ngram.next_system_utterance__looking',150.2643,99,0.0078,48
12226,8.1,b'8.1-lda_feature.next_system_utterance__topic_30',0.0000,499,0.0075,49
12172,8.1,b'8.1-lda_feature.current_user_utterance__topic_27',0.0000,504,0.0074,50
11252,7,b'7-syntactic_feature__root_word__current_user_utterance__im',71.1030,207,0.0074,51
10346,5,b'5-phrase_feature__noun_phrases__next_user_utterance__restaurant',240.2505,64,0.0073,52
12170,8.1,b'8.1-lda_feature.current_user_utterance__topic_25',0.0000,506,0.0072,53
11606,7,b'7-syntactic_feature__root_word__next_system_utterance__someth',339.0116,48,0.0071,54
12190,8.1,b'8.1-lda_feature.current_user_utterance__topic_43',0.0000,535,0.0070,55
11581,7,b'7-syntactic_feature__root_word__next_system_utterance__like',617.6721,10,0.0068,56
9857,5,b'5-phrase_feature__noun_phrases__next_user_utterance__bye',560.2088,12,0.0068,57
7259,4.1,b'4.1-ngram.next_user_utterance__goodbye',182.2327,89,0.0068,58
10115,5,b'5-phrase_feature__noun_phrases__next_user_utterance__im_looking',76.8764,193,0.0067,59
10654,6,b'6-entity_feature__entity__next_system_utterance__2 pounds_MONEY',103.1301,130,0.0067,60
7642,4.1,b'4.1-ngram.next_user_utterance__restaurant',108.9029,119,0.0066,61
12980,9.1,b'9.1-w2v_feature.next_user_utterance__w2v_dim=168',0.0000,659,0.0065,62
12736,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=218',0.0000,1226,0.0063,63
13182,5,b'5-phrase_feature__next_noun_phrases__jaccard_similarity',0.0000,861,0.0063,64
12195,8.1,b'8.1-lda_feature.current_user_utterance__topic_48',0.0000,530,0.0063,65
12158,8.1,b'8.1-lda_feature.current_user_utterance__topic_14',0.0000,518,0.0063,66
11580,7,b'7-syntactic_feature__root_word__next_system_utterance__let',253.6060,61,0.0063,67
11533,7,b'7-syntactic_feature__root_word__next_system_utterance__area',118.9033,114,0.0062,68
12835,9.1,b'9.1-w2v_feature.next_system_utterance__w2v_dim=38',0.0000,1203,0.0061,69
12375,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=163',0.0000,351,0.0059,70
