id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
29,3,b'3-time_feature__end_of_session',272.2220,36,1.0000,0
33106,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n_\\_nhere',251.1650,43,0.6218,1
30948,5,b'5-phrase_feature__noun_phrases__next_system_utterance__example',743.7167,9,0.4962,2
31428,5,b'5-phrase_feature__noun_phrases__next_system_utterance__great',279.4974,34,0.3918,3
7243,4.1,b'4.1-ngram.next_system_utterance__didn',80.2682,153,0.2867,4
45181,7,b'7-syntactic_feature__root_word__next_system_utterance__great',279.0882,35,0.2300,5
44765,7,b'7-syntactic_feature__root_word__next_system_utterance__alright',168.0968,89,0.2261,6
32024,5,b'5-phrase_feature__noun_phrases__next_system_utterance__items',178.0366,84,0.2217,7
29085,5,b'5-phrase_feature__noun_phrases__next_system_utterance__alright',169.3287,87,0.2216,8
36141,5,b'5-phrase_feature__noun_phrases__next_system_utterance__yes/no',351.6712,18,0.1713,9
44748,7,b'7-syntactic_feature__root_word__next_system_utterance__ad',267.7295,38,0.1482,10
33038,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n1',295.9841,30,0.1426,11
33295,5,b'5-phrase_feature__noun_phrases__next_system_utterance__nyou',1238.2639,1,0.1315,12
33718,5,b'5-phrase_feature__noun_phrases__next_system_utterance__person',64.3151,208,0.1114,13
43694,7,b'7-syntactic_feature__obj_word__next_system_utterance__that',285.7022,32,0.0876,14
33343,5,b'5-phrase_feature__noun_phrases__next_system_utterance__ok',162.9005,92,0.0775,15
35461,5,b'5-phrase_feature__noun_phrases__next_system_utterance__task',87.7669,142,0.0688,16
35552,5,b'5-phrase_feature__noun_phrases__next_system_utterance__time',246.1264,46,0.0662,17
7331,4.1,b'4.1-ngram.next_system_utterance__discard request',241.7519,49,0.0644,18
16638,4.1,b'4.1-ngram.next_system_utterance__nfor example',184.8938,82,0.0621,19
16637,4.1,b'4.1-ngram.next_system_utterance__nfor',184.8938,81,0.0616,20
33112,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n_\\_ntype',56.1006,233,0.0613,21
16919,4.1,b'4.1-ngram.next_system_utterance__nyou discard request',246.7700,44,0.0605,22
21793,4.1,b'4.1-ngram.next_system_utterance__understand',55.2939,235,0.0599,23
43398,7,b'7-syntactic_feature__obj_word__next_system_utterance__item',270.4851,37,0.0599,24
43523,7,b'7-syntactic_feature__obj_word__next_system_utterance__n5',59.7503,220,0.0584,25
18800,4.1,b'4.1-ngram.next_system_utterance__reminder ntry',62.8033,212,0.0562,26
16918,4.1,b'4.1-ngram.next_system_utterance__nyou discard',246.7700,45,0.0541,27
46689,7,b'7-syntactic_feature__subj_word__next_system_utterance__nyou',267.0933,39,0.0509,28
45459,7,b'7-syntactic_feature__root_word__next_system_utterance__ntri',242.0051,47,0.0476,29
45372,7,b'7-syntactic_feature__root_word__next_system_utterance__milk',69.2227,188,0.0474,30
39123,5,b'5-phrase_feature__noun_phrases__next_user_utterance__today',76.4376,162,0.0472,31
34916,5,b'5-phrase_feature__noun_phrases__next_system_utterance__shopping',76.1704,168,0.0463,32
7330,4.1,b'4.1-ngram.next_system_utterance__discard',222.9657,54,0.0463,33
31483,5,b'5-phrase_feature__noun_phrases__next_system_utterance__group_members',71.7207,180,0.0462,34
45965,7,b'7-syntactic_feature__root_word__next_user_utterance__add',57.8600,224,0.0444,35
45115,7,b'7-syntactic_feature__root_word__next_system_utterance__find',344.4768,20,0.0432,36
45556,7,b'7-syntactic_feature__root_word__next_system_utterance__pleas',85.1059,145,0.0419,37
23351,4.1,b'4.1-ngram.next_user_utterance__discard',134.5622,102,0.0411,38
45617,7,b'7-syntactic_feature__root_word__next_system_utterance__remov',121.4450,107,0.0405,39
44472,7,b'7-syntactic_feature__root_word__current_user_utterance__discard',64.9271,204,0.0404,40
46852,7,b'7-syntactic_feature__subj_word__next_system_utterance__titl',506.3669,11,0.0400,41
33060,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n3',241.9232,48,0.0399,42
19123,4.1,b'4.1-ngram.next_system_utterance__request',236.6989,50,0.0384,43
34124,5,b'5-phrase_feature__noun_phrases__next_system_utterance__reminder',105.2941,116,0.0380,44
45616,7,b'7-syntactic_feature__root_word__next_system_utterance__remind',52.4635,251,0.0378,45
16915,4.1,b'4.1-ngram.next_system_utterance__nyou',213.1769,71,0.0369,46
44406,7,b'7-syntactic_feature__root_word__current_user_utterance__add',106.3339,115,0.0353,47
43529,7,b'7-syntactic_feature__obj_word__next_system_utterance__n9',53.2927,248,0.0339,48
47005,8.1,b'8.1-lda_feature.current_user_utterance__topic_1',0.0000,258,0.0337,49
32325,5,b'5-phrase_feature__noun_phrases__next_system_utterance__learning',214.5064,70,0.0330,50
33090,5,b'5-phrase_feature__noun_phrases__next_system_utterance__n7',129.8713,105,0.0328,51
46026,7,b'7-syntactic_feature__root_word__next_user_utterance__discard',130.3317,104,0.0328,52
0,1,b'1-utterance_length.current_user_utterance__utterance_length',223.7570,53,0.0326,53
47004,8.1,b'8.1-lda_feature.current_user_utterance__topic_0',0.0000,257,0.0320,54
