id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
12065,7,b'7-syntactic_feature__subj_word__next_system_utterance__you',2188.7270,2,1.0000,0
27,3,b'3-time_feature__time_ratio',170.5127,93,0.1791,1
7753,4.1,b'4.1-ngram.next_user_utterance__thank',333.4715,49,0.1759,2
12032,7,b'7-syntactic_feature__subj_word__next_system_utterance__price',310.9899,56,0.1551,3
1322,1,b'1-utterance_length.next_system_utterance__utterance_length',301.5740,57,0.1500,4
5620,4.1,b'4.1-ngram.next_system_utterance__pounds',78.9269,182,0.1448,5
9451,5,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode',199.0477,79,0.1000,6
7762,4.1,b'4.1-ngram.next_user_utterance__thank goodbye',178.8764,90,0.0887,7
11563,7,b'7-syntactic_feature__root_word__next_system_utterance__is',146.7035,102,0.0868,8
11569,7,b'7-syntactic_feature__root_word__next_system_utterance__like',617.6721,10,0.0741,9
9345,5,b'5-phrase_feature__noun_phrases__next_system_utterance__looking',1159.8529,4,0.0597,10
7250,4.1,b'4.1-ngram.next_user_utterance__good',221.3249,72,0.0595,11
12166,8.1,b'8.1-lda_feature.current_user_utterance__topic_32',0.0000,268,0.0579,12
7573,4.1,b'4.1-ngram.next_user_utterance__phone',167.7216,95,0.0532,13
11593,7,b'7-syntactic_feature__root_word__next_system_utterance__serv',137.5642,105,0.0508,14
29,3,b'3-time_feature__turns_to_end',10060.3908,0,0.0507,15
7256,4.1,b'4.1-ngram.next_user_utterance__goodbye',182.2327,89,0.0505,16
12173,8.1,b'8.1-lda_feature.current_user_utterance__topic_39',0.0000,352,0.0499,17
4739,4.1,b'4.1-ngram.next_system_utterance__looking',150.2643,99,0.0496,18
8527,5,b'5-phrase_feature__noun_phrases__current_user_utterance__phone_number',430.3287,35,0.0492,19
7071,4.1,b'4.1-ngram.next_user_utterance__bye',223.3413,71,0.0488,20
9166,5,b'5-phrase_feature__noun_phrases__next_system_utterance__example',1813.1816,3,0.0487,21
12152,8.1,b'8.1-lda_feature.current_user_utterance__topic_2',0.0000,306,0.0467,22
9544,5,b'5-phrase_feature__noun_phrases__next_system_utterance__restaurant',182.7536,87,0.0460,23
11889,7,b'7-syntactic_feature__subj_word__current_user_utterance__address',192.6696,81,0.0438,24
9851,5,b'5-phrase_feature__noun_phrases__next_user_utterance__bye',560.2088,12,0.0394,25
7758,4.1,b'4.1-ngram.next_user_utterance__thank good',218.6260,75,0.0387,26
12167,8.1,b'8.1-lda_feature.current_user_utterance__topic_33',0.0000,269,0.0375,27
12140,8.1,b'8.1-lda_feature.current_user_utterance__topic_0',0.0000,338,0.0370,28
12154,8.1,b'8.1-lda_feature.current_user_utterance__topic_21',0.0000,311,0.0363,29
39,4.1,b'4.1-ngram.current_user_utterance__address',344.7469,47,0.0351,30
11845,7,b'7-syntactic_feature__root_word__next_user_utterance__thank',774.3776,7,0.0349,31
12179,8.1,b'8.1-lda_feature.current_user_utterance__topic_44',0.0000,380,0.0344,32
8383,5,b'5-phrase_feature__noun_phrases__current_user_utterance__looking',80.9568,176,0.0343,33
9558,5,b'5-phrase_feature__noun_phrases__next_system_utterance__romsey_area',65.7068,229,0.0319,34
10074,5,b'5-phrase_feature__noun_phrases__next_user_utterance__goodbye',311.8463,55,0.0295,35
10689,6,b'6-entity_feature__entity__next_system_utterance__6 pounds_MONEY',113.2600,117,0.0294,36
4491,4.1,b'4.1-ngram.next_system_utterance__like',99.0139,135,0.0290,37
10340,5,b'5-phrase_feature__noun_phrases__next_user_utterance__restaurant',240.2505,64,0.0288,38
12145,8.1,b'8.1-lda_feature.current_user_utterance__topic_13',0.0000,298,0.0271,39
7877,4.1,b'4.1-ngram.next_user_utterance__whats',91.4395,154,0.0269,40
791,4.1,b'4.1-ngram.current_user_utterance__number',182.4017,88,0.0268,41
11390,7,b'7-syntactic_feature__root_word__current_user_utterance__what',696.0335,8,0.0263,42
7929,5,b'5-phrase_feature__noun_phrases__current_user_utterance__address',517.1957,18,0.0262,43
9393,5,b'5-phrase_feature__noun_phrases__next_system_utterance__new',63.3533,249,0.0261,44
6981,2.2,b'2.2-#user_action_words.next_user_utterance__utterance_length',358.3450,44,0.0260,45
847,4.1,b'4.1-ngram.current_user_utterance__phone',185.5460,86,0.0254,46
11568,7,b'7-syntactic_feature__root_word__next_system_utterance__let',253.6060,61,0.0251,47
12027,7,b'7-syntactic_feature__subj_word__next_system_utterance__number',376.5040,43,0.0248,48
0,1,b'1-utterance_length.current_user_utterance__utterance_length',255.2932,60,0.0247,49
9394,5,b'5-phrase_feature__noun_phrases__next_system_utterance__new_chesterton',64.1300,242,0.0246,50
11556,7,b'7-syntactic_feature__root_word__next_system_utterance__have',397.1010,42,0.0246,51
12150,8.1,b'8.1-lda_feature.current_user_utterance__topic_18',0.0000,304,0.0243,52
849,4.1,b'4.1-ngram.current_user_utterance__phone number',187.0974,85,0.0242,53
11772,7,b'7-syntactic_feature__root_word__next_user_utterance__no',192.4609,82,0.0239,54
10648,6,b'6-entity_feature__entity__next_system_utterance__2 pounds_MONEY',103.1301,130,0.0236,55
10109,5,b'5-phrase_feature__noun_phrases__next_user_utterance__im_looking',76.8764,193,0.0234,56
12146,8.1,b'8.1-lda_feature.current_user_utterance__topic_14',0.0000,299,0.0231,57
8915,5,b'5-phrase_feature__noun_phrases__next_system_utterance__area',130.4845,112,0.0228,58
10299,5,b'5-phrase_feature__noun_phrases__next_user_utterance__postcode',103.2587,129,0.0224,59
11571,7,b'7-syntactic_feature__root_word__next_system_utterance__look',1120.8550,5,0.0223,60
11292,7,b'7-syntactic_feature__root_word__current_user_utterance__number',90.6671,155,0.0215,61
7511,4.1,b'4.1-ngram.next_user_utterance__number',169.3241,94,0.0213,62
10936,6,b'6-entity_feature__entity__next_system_utterance__romsey_LOCATION',63.6785,246,0.0213,63
8543,5,b'5-phrase_feature__noun_phrases__current_user_utterance__postcode',107.4588,122,0.0211,64
18,2.1,b'2.1-user_action_words.current_user_utterance__price',63.5241,247,0.0207,65
12168,8.1,b'8.1-lda_feature.current_user_utterance__topic_34',0.0000,273,0.0206,66
7759,4.1,b'4.1-ngram.next_user_utterance__thank good bye',215.8310,76,0.0201,67
9651,5,b'5-phrase_feature__noun_phrases__next_system_utterance__street',191.0994,83,0.0199,68
6961,2.1,b'2.1-user_action_words.next_user_utterance__area',97.9754,140,0.0199,69
11804,7,b'7-syntactic_feature__root_word__next_user_utterance__restaur',155.9230,97,0.0198,70
10321,5,b'5-phrase_feature__noun_phrases__next_user_utterance__pub',81.3746,171,0.0193,71
10684,6,b'6-entity_feature__entity__next_system_utterance__50_NUMBER',93.6761,150,0.0193,72
9230,5,b'5-phrase_feature__noun_phrases__next_system_utterance__great_venue',86.1426,159,0.0191,73
11570,7,b'7-syntactic_feature__root_word__next_system_utterance__locat',273.3423,59,0.0191,74
12144,8.1,b'8.1-lda_feature.current_user_utterance__topic_12',0.0000,295,0.0191,75
7575,4.1,b'4.1-ngram.next_user_utterance__phone number',167.0499,96,0.0189,76
