id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
1293,4.3.1,b'4.3.1-jaccard_similarity.next_user_utterance_pairs__jaccard_similarity',0.0000,2049,1.0000,0
4462,4.1,b'4.1-ngram.next_system_utterance__like',99.0139,27,0.7686,1
3399,4.1,b'4.1-ngram.next_system_utterance__example',187.8127,11,0.5815,2
4710,4.1,b'4.1-ngram.next_system_utterance__looking',150.2643,21,0.4586,3
7699,4.1,b'4.1-ngram.next_user_utterance__thank',333.4715,1,0.2740,4
7017,4.1,b'4.1-ngram.next_user_utterance__bye',223.3413,6,0.1903,5
5523,4.1,b'4.1-ngram.next_system_utterance__postcode',31.9326,133,0.1312,6
2024,4.1,b'4.1-ngram.next_system_utterance__area postcode',31.9326,132,0.1310,7
6181,4.1,b'4.1-ngram.next_system_utterance__serves',50.3575,83,0.1233,8
7202,4.1,b'4.1-ngram.next_user_utterance__goodbye',182.2327,15,0.1128,9
7080,4.1,b'4.1-ngram.next_user_utterance__code',22.1324,191,0.1031,10
7124,4.1,b'4.1-ngram.next_user_utterance__dont care',234.8901,3,0.0935,11
2851,4.1,b'4.1-ngram.next_system_utterance__chesterton town',13.4626,377,0.0824,12
4075,4.1,b'4.1-ngram.next_system_utterance__help',79.9664,36,0.0724,13
7532,4.1,b'4.1-ngram.next_user_utterance__post code',19.3153,235,0.0717,14
7521,4.1,b'4.1-ngram.next_user_utterance__phone number',167.0499,19,0.0648,15
7519,4.1,b'4.1-ngram.next_user_utterance__phone',167.7216,18,0.0644,16
1066,4.1,b'4.1-ngram.current_user_utterance__television',98.8662,28,0.0603,17
6438,4.1,b'4.1-ngram.next_system_utterance__street',29.0939,153,0.0587,18
562,4.1,b'4.1-ngram.current_user_utterance__looking',18.2292,257,0.0579,19
197,4.1,b'4.1-ngram.current_user_utterance__code',25.5621,168,0.0522,20
5826,4.1,b'4.1-ngram.next_system_utterance__ranges',35.1149,109,0.0493,21
2229,4.1,b'4.1-ngram.next_system_utterance__bar serves fusion',3.7289,1930,0.0478,22
6033,4.1,b'4.1-ngram.next_system_utterance__riverside town',6.1703,996,0.0439,23
7183,4.1,b'4.1-ngram.next_user_utterance__free',20.3113,217,0.0436,24
7741,4.1,b'4.1-ngram.next_user_utterance__type food',14.0844,361,0.0429,25
9,4.1,b'4.1-ngram.current_user_utterance__address',344.7469,0,0.0429,26
5906,4.1,b'4.1-ngram.next_system_utterance__restaurant',13.3843,379,0.0419,27
5363,4.1,b'4.1-ngram.next_system_utterance__phone',67.0234,48,0.0412,28
