id,name,prefix,chi2,chi2_rank,clf_weight,clf_weight_rank
8556,4.1,b'4.1-ngram.next_system_utterance__sorry',663.5020,4,1.0000,0
43,3,b'3-time_feature__end_of_session',110.1752,60,0.6376,1
5039,4.1,b'4.1-ngram.next_system_utterance__don understand',211.4860,28,0.4501,2
21022,5,b'5-phrase_feature__noun_phrases__next_system_utterance__ok',118.6848,53,0.3797,3
5021,4.1,b'4.1-ngram.next_system_utterance__don',368.4234,11,0.3393,4
21422,5,b'5-phrase_feature__noun_phrases__next_system_utterance__playing',73.0405,125,0.3386,5
20106,5,b'5-phrase_feature__noun_phrases__next_system_utterance__lights',91.3558,80,0.2704,6
22230,5,b'5-phrase_feature__noun_phrases__next_system_utterance__seconds',45.3290,243,0.2688,7
32983,7,b'7-syntactic_feature__root_word__next_system_utterance__look',172.2649,34,0.2112,8
33251,7,b'7-syntactic_feature__root_word__next_system_utterance__sure',50.8077,204,0.1976,9
34967,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=100',0.0000,297,0.1879,10
34969,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=102',0.0000,294,0.1877,11
34420,7,b'7-syntactic_feature__subj_word__next_system_utterance__i',1931.1082,0,0.1875,12
31096,7,b'7-syntactic_feature__obj_word__current_user_utterance__timer',76.8242,117,0.1875,13
34972,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=105',0.0000,292,0.1824,14
5025,4.1,b'4.1-ngram.next_system_utterance__don know',240.5310,21,0.1818,15
20545,5,b'5-phrase_feature__noun_phrases__next_system_utterance__minutes',103.8777,70,0.1616,16
5830,4.1,b'4.1-ngram.next_system_utterance__help',575.0181,5,0.1608,17
34981,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=113',0.0000,306,0.1536,18
34968,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=101',0.0000,296,0.1504,19
29487,6,b'6-entity_feature__entity__next_system_utterance__now_DATE',70.7557,133,0.1422,20
8565,4.1,b'4.1-ngram.next_system_utterance__sorry help',178.4302,32,0.1342,21
14252,5,b'5-phrase_feature__noun_phrases__current_user_utterance__minutes',46.4813,240,0.1301,22
34984,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=116',0.0000,285,0.1261,23
19957,5,b'5-phrase_feature__noun_phrases__next_system_utterance__lamp',58.0313,163,0.1240,24
8244,4.1,b'4.1-ngram.next_system_utterance__screen',69.2170,136,0.1187,25
34492,7,b'7-syntactic_feature__subj_word__next_system_utterance__ok',74.8827,119,0.1149,26
35004,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=134',0.0000,266,0.1131,27
2946,1,b'1-utterance_length.next_system_utterance__utterance_length',392.8140,6,0.1091,28
8561,4.1,b'4.1-ngram.next_system_utterance__sorry don',323.0077,12,0.1055,29
33074,7,b'7-syntactic_feature__root_word__next_system_utterance__play',60.3412,157,0.1045,30
22274,5,b'5-phrase_feature__noun_phrases__next_system_utterance__setting',98.0135,72,0.0998,31
33299,7,b'7-syntactic_feature__root_word__next_system_utterance__turn',68.4163,139,0.0994,32
34970,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=103',0.0000,287,0.0970,33
34965,9.1,b'9.1-w2v_feature.current_user_utterance__w2v_dim=1',0.0000,299,0.0910,34
